nomor_cabai,gambar,berat_cabai,kadar_air,label
4,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 4b_1_2.png,3.23,24.77,segar
4,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 4b_2_0.png,3.11,21.86,segar
4,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 4b_2_1.png,3.11,21.86,segar
4,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 4b_2_2.png,3.11,21.86,segar
5,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 5a_0_0.png,5.19,24.28,segar
5,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 5a_0_1.png,5.19,24.28,segar
5,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 5a_0_2.png,5.19,24.28,segar
5,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 5a_1_0.png,5.02,21.71,segar
5,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 5a_1_1.png,5.02,21.71,segar
5,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 5a_1_2.png,5.02,21.71,segar
5,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 5a_2_0.png,4.86,19.14,segar
5,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 5a_2_1.png,4.86,19.14,segar
5,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 5a_2_2.png,4.86,19.14,segar
5,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 5b_0_0.png,5.19,24.28,segar
5,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 5b_0_1.png,5.19,24.28,segar
5,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 5b_0_2.png,5.19,24.28,segar
5,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 5b_1_0.png,5.02,21.71,segar
5,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 5b_1_1.png,5.02,21.71,segar
5,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 5b_1_2.png,5.02,21.71,segar
5,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 5b_2_0.png,4.86,19.14,segar
5,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 5b_2_1.png,4.86,19.14,segar
5,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 5b_2_2.png,4.86,19.14,segar
6,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 6a_0_0.png,3.47,29.97,segar
6,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 6a_0_1.png,3.47,29.97,segar
6,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 6a_0_2.png,3.47,29.97,segar
6,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 6a_1_0.png,3.33,27.03,segar
6,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 6a_1_1.png,3.33,27.03,segar
6,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 6a_1_2.png,3.33,27.03,segar
6,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 6a_2_0.png,3.2,24.06,segar
6,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 6a_2_1.png,3.2,24.06,segar
6,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 6a_2_2.png,3.2,24.06,segar
6,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 6b_0_0.png,3.47,29.97,segar
6,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 6b_0_1.png,3.47,29.97,segar
6,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 6b_0_2.png,3.47,29.97,segar
6,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 6b_1_0.png,3.33,27.03,segar
6,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 6b_1_1.png,3.33,27.03,segar
6,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 6b_1_2.png,3.33,27.03,segar
6,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 6b_2_0.png,3.2,24.06,segar
6,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 6b_2_1.png,3.2,24.06,segar
6,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 6b_2_2.png,3.2,24.06,segar
7,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 7a_0_0.png,3.18,35.85,segar
7,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 7a_0_1.png,3.18,35.85,segar
7,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 7a_0_2.png,3.18,35.85,segar
7,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 7a_1_0.png,3.04,32.89,segar
7,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 7a_1_1.png,3.04,32.89,segar
7,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 7a_1_2.png,3.04,32.89,segar
7,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 7a_2_0.png,2.9,29.66,segar
7,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 7a_2_1.png,2.9,29.66,segar
7,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 7a_2_2.png,2.9,29.66,segar
7,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 7b_0_0.png,3.18,35.85,segar
7,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 7b_0_1.png,3.18,35.85,segar
7,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 7b_0_2.png,3.18,35.85,segar
7,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 7b_1_0.png,3.04,32.89,segar
7,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 7b_1_1.png,3.04,32.89,segar
7,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 7b_1_2.png,3.04,32.89,segar
7,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 7b_2_0.png,2.9,29.66,segar
7,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 7b_2_1.png,2.9,29.66,segar
7,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 7b_2_2.png,2.9,29.66,segar
8,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 8a_0_0.png,5.51,24.32,segar
8,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 8a_0_1.png,5.51,24.32,segar
8,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 8a_0_2.png,5.51,24.32,segar
8,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 8a_1_0.png,5.27,20.87,segar
8,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 8a_1_1.png,5.27,20.87,segar
8,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 8a_1_2.png,5.27,20.87,segar
8,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 8a_2_0.png,5.18,19.5,segar
8,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 8a_2_1.png,5.18,19.5,segar
8,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 8a_2_2.png,5.18,19.5,segar
8,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 8b_0_0.png,5.51,24.32,segar
8,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 8b_0_1.png,5.51,24.32,segar
8,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 8b_0_2.png,5.51,24.32,segar
8,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 8b_1_0.png,5.27,20.87,segar
8,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 8b_1_1.png,5.27,20.87,segar
8,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 8b_1_2.png,5.27,20.87,segar
8,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 8b_2_0.png,5.18,19.5,segar
8,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 8b_2_1.png,5.18,19.5,segar
8,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 8b_2_2.png,5.18,19.5,segar
9,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 9a_0_0.png,3.17,20.5,segar
9,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 9a_0_1.png,3.17,20.5,segar
9,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 9a_0_2.png,3.17,20.5,segar
9,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 9a_1_0.png,3.52,28.41,segar
9,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 9a_1_1.png,3.52,28.41,segar
9,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 9a_1_2.png,3.52,28.41,segar
9,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 9a_2_0.png,3.43,26.53,segar
9,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 9a_2_1.png,3.43,26.53,segar
9,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 9a_2_2.png,3.43,26.53,segar
9,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 9b_0_0.png,3.17,20.5,segar
9,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 9b_0_1.png,3.17,20.5,segar
9,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 9b_0_2.png,3.17,20.5,segar
9,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 9b_1_0.png,3.52,28.41,segar
9,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 9b_1_1.png,3.52,28.41,segar
9,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 9b_1_2.png,3.52,28.41,segar
9,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 9b_2_0.png,3.43,26.53,segar
9,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 9b_2_1.png,3.43,26.53,segar
9,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 9b_2_2.png,3.43,26.53,segar
10,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 10a_0_0.png,4.28,26.17,segar
10,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 10a_0_1.png,4.28,26.17,segar
10,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 10a_0_2.png,4.28,26.17,segar
10,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 10a_1_0.png,4.13,23.49,segar
10,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 10a_1_1.png,4.13,23.49,segar
10,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 10a_1_2.png,4.13,23.49,segar
10,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 10a_2_0.png,4.05,21.98,segar
10,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 10a_2_1.png,4.05,21.98,segar
10,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 10a_2_2.png,4.05,21.98,segar
10,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 10b_0_0.png,4.28,26.17,segar
10,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 10b_0_1.png,4.28,26.17,segar
10,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 10b_0_2.png,4.28,26.17,segar
10,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 10b_1_0.png,4.13,23.49,segar
10,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 10b_1_1.png,4.13,23.49,segar
10,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 10b_1_2.png,4.13,23.49,segar
10,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 10b_2_0.png,4.05,21.98,segar
10,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 10b_2_1.png,4.05,21.98,segar
10,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 10b_2_2.png,4.05,21.98,segar
11,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 11a_0_0.png,1.52,36.18,segar
11,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 11a_0_1.png,1.52,36.18,segar
11,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 11a_0_2.png,1.52,36.18,segar
11,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 11a_1_0.png,1.53,36.6,segar
11,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 11a_1_1.png,1.53,36.6,segar
11,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 11a_1_2.png,1.53,36.6,segar
11,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 11a_2_0.png,1.5,35.33,segar
11,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 11a_2_1.png,1.5,35.33,segar
11,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 11a_2_2.png,1.5,35.33,segar
11,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 11b_0_0.png,1.52,36.18,segar
11,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 11b_0_1.png,1.52,36.18,segar
11,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 11b_0_2.png,1.52,36.18,segar
11,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 11b_1_0.png,1.53,36.6,segar
11,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 11b_1_1.png,1.53,36.6,segar
11,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 11b_1_2.png,1.53,36.6,segar
11,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 11b_2_0.png,1.5,35.33,segar
11,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 11b_2_1.png,1.5,35.33,segar
11,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 11b_2_2.png,1.5,35.33,segar
12,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 12a_0_0.png,1.64,51.22,segar
12,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 12a_0_1.png,1.64,51.22,segar
12,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 12a_0_2.png,1.64,51.22,segar
12,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 12a_1_0.png,1.41,43.26,segar
12,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 12a_1_1.png,1.41,43.26,segar
12,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 12a_1_2.png,1.41,43.26,segar
12,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 12a_2_0.png,1.36,41.18,segar
12,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 12a_2_1.png,1.36,41.18,segar
12,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 12a_2_2.png,1.36,41.18,segar
12,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 12b_0_0.png,1.64,51.22,segar
12,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 12b_0_1.png,1.64,51.22,segar
12,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 12b_0_2.png,1.64,51.22,segar
12,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 12b_1_0.png,1.41,43.26,segar
12,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 12b_1_1.png,1.41,43.26,segar
12,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 12b_1_2.png,1.41,43.26,segar
12,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 12b_2_0.png,1.36,41.18,segar
12,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 12b_2_1.png,1.36,41.18,segar
12,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 12b_2_2.png,1.36,41.18,segar
13,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 13a_0_0.png,3.43,37.32,segar
13,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 13a_0_1.png,3.43,37.32,segar
13,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 13a_0_2.png,3.43,37.32,segar
13,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 13a_1_0.png,3.25,33.85,segar
13,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 13a_1_1.png,3.25,33.85,segar
13,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 13a_1_2.png,3.25,33.85,segar
13,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 13a_2_0.png,3.15,31.75,segar
13,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 13a_2_1.png,3.15,31.75,segar
13,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 13a_2_2.png,3.15,31.75,segar
13,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 13b_0_0.png,3.43,37.32,segar
13,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 13b_0_1.png,3.43,37.32,segar
13,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 13b_0_2.png,3.43,37.32,segar
13,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 13b_1_0.png,3.25,33.85,segar
13,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 13b_1_1.png,3.25,33.85,segar
13,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 13b_1_2.png,3.25,33.85,segar
13,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 13b_2_0.png,3.15,31.75,segar
13,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 13b_2_1.png,3.15,31.75,segar
13,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 13b_2_2.png,3.15,31.75,segar
14,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 14a_0_0.png,6.08,28.13,segar
14,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 14a_0_1.png,6.08,28.13,segar
14,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 14a_0_2.png,6.08,28.13,segar
14,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 14a_1_0.png,5.87,25.55,segar
14,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 14a_1_1.png,5.87,25.55,segar
14,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 14a_1_2.png,5.87,25.55,segar
14,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 14a_2_0.png,5.68,23.06,segar
14,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 14a_2_1.png,5.68,23.06,segar
14,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 14a_2_2.png,5.68,23.06,segar
14,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 14b_0_0.png,6.08,28.13,segar
14,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 14b_0_1.png,6.08,28.13,segar
14,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 14b_0_2.png,6.08,28.13,segar
14,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 14b_1_0.png,5.87,25.55,segar
14,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 14b_1_1.png,5.87,25.55,segar
14,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 14b_1_2.png,5.87,25.55,segar
14,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 14b_2_0.png,5.68,23.06,segar
14,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 14b_2_1.png,5.68,23.06,segar
14,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 14b_2_2.png,5.68,23.06,segar
15,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 15a_0_0.png,3.41,27.57,segar
15,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 15a_0_1.png,3.41,27.57,segar
15,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 15a_0_2.png,3.41,27.57,segar
15,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 15a_1_0.png,3.29,24.92,segar
15,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 15a_1_1.png,3.29,24.92,segar
15,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 15a_1_2.png,3.29,24.92,segar
15,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 15a_2_0.png,3.19,22.57,segar
15,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 15a_2_1.png,3.19,22.57,segar
15,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 15a_2_2.png,3.19,22.57,segar
15,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 15b_0_0.png,3.41,27.57,segar
15,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 15b_0_1.png,3.41,27.57,segar
15,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 15b_0_2.png,3.41,27.57,segar
15,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 15b_1_0.png,3.29,24.92,segar
15,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 15b_1_1.png,3.29,24.92,segar
15,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 15b_1_2.png,3.29,24.92,segar
15,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 15b_2_0.png,3.19,22.57,segar
15,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 15b_2_1.png,3.19,22.57,segar
15,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 15b_2_2.png,3.19,22.57,segar
16,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 16a_0_0.png,3.36,35.42,segar
16,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 16a_0_1.png,3.36,35.42,segar
16,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 16a_0_2.png,3.36,35.42,segar
16,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 16a_1_0.png,3.2,32.19,segar
16,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 16a_1_1.png,3.2,32.19,segar
16,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 16a_1_2.png,3.2,32.19,segar
16,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 16a_2_0.png,3.06,29.08,segar
16,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 16a_2_1.png,3.06,29.08,segar
16,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 16a_2_2.png,3.06,29.08,segar
16,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 16b_0_0.png,3.36,35.42,segar
16,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 16b_0_1.png,3.36,35.42,segar
16,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 16b_0_2.png,3.36,35.42,segar
16,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 16b_1_0.png,3.2,32.19,segar
16,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 16b_1_1.png,3.2,32.19,segar
16,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 16b_1_2.png,3.2,32.19,segar
16,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 16b_2_0.png,3.06,29.08,segar
16,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 16b_2_1.png,3.06,29.08,segar
16,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 16b_2_2.png,3.06,29.08,segar
17,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 17a_0_0.png,3.59,31.2,segar
17,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 17a_0_1.png,3.59,31.2,segar
17,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 17a_0_2.png,3.59,31.2,segar
17,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 17a_1_0.png,3.44,28.2,segar
17,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 17a_1_1.png,3.44,28.2,segar
17,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 17a_1_2.png,3.44,28.2,segar
17,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 17a_2_0.png,3.32,25.6,segar
17,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 17a_2_1.png,3.32,25.6,segar
17,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 17a_2_2.png,3.32,25.6,segar
17,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 17b_0_0.png,3.59,31.2,segar
17,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 17b_0_1.png,3.59,31.2,segar
17,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 17b_0_2.png,3.59,31.2,segar
17,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 17b_1_0.png,3.44,28.2,segar
17,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 17b_1_1.png,3.44,28.2,segar
17,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 17b_1_2.png,3.44,28.2,segar
17,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 17b_2_0.png,3.32,25.6,segar
17,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 17b_2_1.png,3.32,25.6,segar
17,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 17b_2_2.png,3.32,25.6,segar
18,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 18a_0_0.png,4.35,30.8,segar
18,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 18a_0_1.png,4.35,30.8,segar
18,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 18a_0_2.png,4.35,30.8,segar
18,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 18a_1_0.png,4.18,27.99,segar
18,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 18a_1_1.png,4.18,27.99,segar
18,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 18a_1_2.png,4.18,27.99,segar
18,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 18a_2_0.png,4.02,25.12,segar
18,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 18a_2_1.png,4.02,25.12,segar
18,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 18a_2_2.png,4.02,25.12,segar
18,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 18b_0_0.png,4.35,30.8,segar
18,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 18b_0_1.png,4.35,30.8,segar
18,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 18b_0_2.png,4.35,30.8,segar
18,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 18b_1_0.png,4.18,27.99,segar
18,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 18b_1_1.png,4.18,27.99,segar
18,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 18b_1_2.png,4.18,27.99,segar
18,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 18b_2_0.png,4.02,25.12,segar
18,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 18b_2_1.png,4.02,25.12,segar
18,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 18b_2_2.png,4.02,25.12,segar
19,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 19a_0_0.png,4.54,29.96,segar
19,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 19a_0_1.png,4.54,29.96,segar
19,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 19a_0_2.png,4.54,29.96,segar
19,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 19a_1_0.png,4.32,26.39,segar
19,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 19a_1_1.png,4.32,26.39,segar
19,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 19a_1_2.png,4.32,26.39,segar
19,/content/dataset/cabai_merah_keriting_augmented2/segar/Cabai 19a_2_0.png,4.19,24.11,segar
